ExperimentName,start_time_unix,Subject,Session,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,InstructionNewMusic.DEVICE,InstructionNoMusic.DEVICE,InstructionNoMusic.DurationError,InstructionNoMusic.OnsetDelay,InstructionNoMusic.OnsetTime,InstructionNoMusic.OnsetToOnsetTime,InstructionRelaxMusic.DEVICE,InstructionRelaxMusic.DurationError,InstructionRelaxMusic.OnsetDelay,InstructionRelaxMusic.OnsetTime,InstructionRelaxMusic.OnsetToOnsetTime,InstructionStressMusic.DEVICE,InstructionStressMusic.DurationError,InstructionStressMusic.OnsetDelay,InstructionStressMusic.OnsetTime,InstructionStressMusic.OnsetToOnsetTime,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,Start.DEVICE,StudioVersion,ThankYou.DEVICE,Welcome.DEVICE,Welcome.DurationError,Welcome.OnsetDelay,Welcome.OnsetTime,Welcome.OnsetToOnsetTime,Block,Instruction,ListName,MidRest1.ACC,MidRest1.CRESP,MidRest1.DEVICE,MidRest1.DurationError,MidRest1.OnsetDelay,MidRest1.OnsetTime,MidRest1.OnsetToOnsetTime,MidRest1.RESP,MidRest1.RT,MidRest1.RTTime,MidRest2.ACC,MidRest2.CRESP,MidRest2.DEVICE,MidRest2.DurationError,MidRest2.OnsetDelay,MidRest2.OnsetTime,MidRest2.OnsetToOnsetTime,MidRest2.RESP,MidRest2.RT,MidRest2.RTTime,MidRest3.ACC,MidRest3.CRESP,MidRest3.DEVICE,MidRest3.DurationError,MidRest3.OnsetDelay,MidRest3.OnsetTime,MidRest3.OnsetToOnsetTime,MidRest3.RESP,MidRest3.RT,MidRest3.RTTime,Midrest4.ACC,Midrest4.CRESP,Midrest4.DEVICE,Midrest4.DurationError,Midrest4.OnsetDelay,Midrest4.OnsetTime,Midrest4.OnsetToOnsetTime,Midrest4.RESP,Midrest4.RT,Midrest4.RTTime,NewMusicSession,NewMusicSession.Cycle,NewMusicSession.Sample,NoMusic,NoMusic.Cycle,NoMusic.Sample,PracticeSession,PracticeSession.Cycle,PracticeSession.Sample,Procedure[Block],RelaxSession,RelaxSession.Cycle,RelaxSession.Sample,Running[Block],StressSession,StressSession.Cycle,StressSession.Sample,Summary,Trigger,Trial,Correct,FEO,FETh,FFO,FFoO,FFoTh,FFTh,FFvO,FFvTh,Fixation100.ACC,Fixation100.CRESP,Fixation100.DEVICE,Fixation100.DurationError,Fixation100.OnsetDelay,Fixation100.OnsetTime,Fixation100.OnsetToOnsetTime,Fixation100.RESP,Fixation100.RT,Fixation100.RTTime,Fixation101.ACC,Fixation101.CRESP,Fixation101.DEVICE,Fixation101.DurationError,Fixation101.OnsetDelay,Fixation101.OnsetTime,Fixation101.OnsetToOnsetTime,Fixation101.RESP,Fixation101.RT,Fixation101.RTTime,Fixation102.ACC,Fixation102.CRESP,Fixation102.DEVICE,Fixation102.DurationError,Fixation102.OnsetDelay,Fixation102.OnsetTime,Fixation102.OnsetToOnsetTime,Fixation102.RESP,Fixation102.RT,Fixation102.RTTime,Fixation103.ACC,Fixation103.CRESP,Fixation103.DEVICE,Fixation103.DurationError,Fixation103.OnsetDelay,Fixation103.OnsetTime,Fixation103.OnsetToOnsetTime,Fixation103.RESP,Fixation103.RT,Fixation103.RTTime,Fixation104.ACC,Fixation104.CRESP,Fixation104.DEVICE,Fixation104.DurationError,Fixation104.OnsetDelay,Fixation104.OnsetTime,Fixation104.OnsetToOnsetTime,Fixation104.RESP,Fixation104.RT,Fixation104.RTTime,FSO,FSTh,FSvO,FSvTh,FSxO,FSxTh,FTO,FTTh,Letter,Procedure[Trial],Running[Trial],Stimulus100.ACC,Stimulus100.CRESP,Stimulus100.DEVICE,Stimulus100.DurationError,Stimulus100.OnsetDelay,Stimulus100.OnsetTime,Stimulus100.OnsetToOnsetTime,Stimulus100.RESP,Stimulus100.RT,Stimulus100.RTTime,Stimulus101.ACC,Stimulus101.CRESP,Stimulus101.DEVICE,Stimulus101.DurationError,Stimulus101.OnsetDelay,Stimulus101.OnsetTime,Stimulus101.OnsetToOnsetTime,Stimulus101.RESP,Stimulus101.RT,Stimulus101.RTTime,Stimulus102.ACC,Stimulus102.CRESP,Stimulus102.DEVICE,Stimulus102.DurationError,Stimulus102.OnsetDelay,Stimulus102.OnsetTime,Stimulus102.OnsetToOnsetTime,Stimulus102.RESP,Stimulus102.RT,Stimulus102.RTTime,Stimulus103.ACC,Stimulus103.CRESP,Stimulus103.DEVICE,Stimulus103.DurationError,Stimulus103.OnsetDelay,Stimulus103.OnsetTime,Stimulus103.OnsetToOnsetTime,Stimulus103.RESP,Stimulus103.RT,Stimulus103.RTTime,Stimulus104.ACC,Stimulus104.CRESP,Stimulus104.DEVICE,Stimulus104.DurationError,Stimulus104.OnsetDelay,Stimulus104.OnsetTime,Stimulus104.OnsetToOnsetTime,Stimulus104.RESP,Stimulus104.RT,Stimulus104.RTTime,TEO,TETh,TFO,TFoO,TFoTh,TFTh,TFvO,TFvTh,TrialList101,TrialList101.Cycle,TrialList101.Sample,TrialList102,TrialList102.Cycle,TrialList102.Sample,TrialList103,TrialList103.Cycle,TrialList103.Sample,TrialList104,TrialList104.Cycle,TrialList104.Sample,TrialList8,TrialList8.Cycle,TrialList8.Sample,TSO,TSTh,TSvO,TSvTh,TSxO,TSxTh,TTO,TTTh
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,Chronos,2,13,2089925,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,J,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,4,Chronos,1,20,2089486,0,4,426,2089912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,291,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,Chronos,2,13,2091845,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,J,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,4,Chronos,2,20,2091445,0,4,387,2091832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,292,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,2,6,2093684,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,K,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,2,19,2093364,0,3,314,2093678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,293,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,2,11,2095630,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,K,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,2,19,2095203,0,4,416,2095619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,294,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,2,8,2097549,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,F,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,2,19,2097149,0,3,392,2097541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,295,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,Chronos,1,14,2099522,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,F,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,4,Chronos,1,20,2099069,0,4,439,2099508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,296,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,1,8,2101361,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,M,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,2,19,2101041,0,3,312,2101353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,297,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,2,11,2103227,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,B,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,1,20,2102881,0,3,334,2103215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,298,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,2,8,2105026,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,O,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,2,19,2104746,0,3,271,2105017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,299,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,1,8,2106999,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,B,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,2,20,2106546,0,4,445,2106991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,300,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,1,14,2108852,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,W,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,2,19,2108518,0,3,320,2108838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,301,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,2,13,2110718,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,Z,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,2,19,2110371,0,3,334,2110705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,302,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,Chronos,2,9,2112583,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,Z,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,4,Chronos,1,19,2112237,0,4,336,2112573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,303,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,2,9,2114436,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,Y,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,1,20,2114103,0,3,324,2114427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,304,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,2,12,2116275,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,Z,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,1,20,2115956,0,3,307,2116263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,305,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,1,10,2118115,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,E,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,1,20,2117795,0,3,310,2118105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,306,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,1,15,2119954,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,A,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,2,19,2119634,0,3,305,2119939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,307,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,34,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,FSvO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,15,1,15,RelaxSession,,,,,2,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,Chronos,1,16,2121860,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,A,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,0,4,Chronos,2,19,2121473,0,3,371,2121844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,308,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,35,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,FETh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,16,1,16,RelaxSession,,,,,4,1,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,1,6,2138880,0,3,59,2138939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,1,-2,2138374,506,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,309,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,35,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,FETh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,16,1,16,RelaxSession,,,,,4,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,1,11,2140733,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,1,6,2140386,0,3,336,2140722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,310,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,35,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,FETh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,16,1,16,RelaxSession,,,,,4,3,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,1,8,2142639,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,2,19,2142252,0,3,379,2142631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,311,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,35,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,FETh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,16,1,16,RelaxSession,,,,,4,4,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,2,13,2144518,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,2,19,2144158,0,3,347,2144505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,312,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,35,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,FETh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,16,1,16,RelaxSession,,,,,4,5,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,1,11,2146384,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,2,19,2146037,0,3,336,2146373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,313,,,,,,,,,,,,,,,,,
Experiment_1,1624262243,1,1,Experiment_1-1-1,75.03,1.0.0.251,1,Chronos,Chronos,-999999,17,218214,0,Chronos,-999999,15,1317034,0,Chronos,-999999,26,2606235,0,186555447,Full,3.0.3.60,3.0.3.60,Chronos,3.0.3.43,Chronos,Chronos,-999999,24,64846,0,35,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,FETh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CalmingProc,16,1,16,RelaxSession,,,,,4,6,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,Chronos,2,6,2148263,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,TrialProc102,TrialList102,,,,,,,,,,,,,,,,,,,,,1,3,Chronos,2,19,2147903,0,3,354,2148257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,314,,,,,,,,,,,,,,,,,
